Session ID,DateTime Stamp,IP Address,Advertisement ID Viewed,Product ID Viewed,Information Link ID Viewed,Product ID Added to Cart,Product ID Purchased,Payment Method,User Has Account,First Time Buyer,Repeat Buyer,Coupon Used,Mobile Device Used,Dollar Amount,Dollar Amount Sold,Sex,Age Range,Married,Ethnic,Employed,Student,Education,Income Range,Gift Card Used,Purchased as Gift,Occupation,Own Home,Hobby/Interest,Health
0000000001,8/27/2018 10:09,10.1.4099.1,Baby products,Welcome,Contact Us,Enamel pins,Drones,MasterCard,NO,YES,NO,YES,YES,232.00,108.00,Female,75 years or older,Widowed,Native Americans and Alaska Natives,YES,YES,Master’s degree,150001 to 200000,NO,YES,Management professional and related,YES,Gourmet/fine food,Health
0000000001,8/27/2018 10:09,10.1.4100.1,Liquid phone cases,Welcome,About,Matcha Powder,Bluetooth speakers,Gift Card,NO,NO,YES,NO,YES,31.00,259.00,Male,35-44 years old,Married or domestic partnership,Native Americans and Alaska Natives,YES,YES,Associate degree,150001 to 200000,YES,YES,Sales and office,YES,Camping,Health
0000000001,8/27/2018 10:09,10.1.4101.1,Matcha Powder,Drones,Shipping,Coconut oil,Enamel pins,Gift Card,YES,NO,YES,NO,YES,964.00,881.00,Female,18-24 years old,Single never married,Native Hawaiians and other Pacific Islanders,YES,YES,Some high school no diploma,30001 to 50000,NO,YES,Service,YES,Bible/devotional reading,Health
0000000001,8/27/2018 10:09,10.1.4102.1,The charcoal face mask,Baby products,Your Account,Fairy lights,3D printers,MasterCard,YES,YES,NO,NO,YES,510.00,994.00,Female,Under 12 years old,Divorced,Native Americans and Alaska Natives,YES,YES,Professional degree,75001 to 100000,YES,YES,Natural resources construction and maintenance,NO,Coin/stamp collecting,Health
0000000001,8/27/2018 10:09,10.1.4103.1,Bluetooth speakers,Baby products,Your Account,Waterproof phone cases,Liquid phone cases,Visa,NO,YES,YES,NO,YES,255.00,293.00,Female,12-17 years old,Single never married,Black and African Americans,NO,YES,Professional degree,100001 to 150000,NO,YES,Production transportation and material moving,NO,Watching sports on TV,Health
0000000001,8/27/2018 10:09,10.1.4104.1,Coconut oil,Gluten-free products,Your Account,Matcha Powder,Gluten-free products,Debit,NO,NO,NO,NO,YES,826.00,513.00,Male,35-44 years old,Married or domestic partnership,Asian Americans,YES,YES,Some high school no diploma,150001 to 200000,NO,NO,Management professional and related,YES,Sweepstakes,Health
0000000001,8/27/2018 10:09,10.1.4105.1,Wood frame sunglasses,The charcoal face mask,Mission,Fairy lights,Baby products,Gift Card,NO,YES,YES,YES,YES,112.00,384.00,Male,45-54 years old,Widowed,Middle Easterners and North Africans,YES,NO,No schooling completed,50001 to 75000,NO,NO,Natural resources construction and maintenance,YES,Camping,Health
0000000001,8/27/2018 10:09,10.1.4106.1,The charcoal face mask,Baby products,Your Account,Waterproof phone cases,Liquid phone cases,Gift Card,YES,NO,YES,NO,NO,377.00,650.00,Male,18-24 years old,Divorced,Black and African Americans,NO,YES,Associate degree,75001 to 100000,NO,YES,Natural resources construction and maintenance,NO,Wildlife/environment issues,Health
0000000001,8/27/2018 10:09,10.1.4107.1,Gluten-free products,The charcoal face mask,Deal of The Day,Baby products,Fairy lights,PayPal,NO,YES,NO,YES,YES,669.00,410.00,Male,35-44 years old,Single never married,Native Americans and Alaska Natives,YES,NO,Doctorate degree,30001 to 50000,YES,NO,Natural resources construction and maintenance,NO,Stereo/records and tapes,Health
0000000001,8/27/2018 10:09,10.1.4108.1,Waterproof phone cases,Liquid phone cases,Mission,Drones,Coconut oil,Debit,NO,YES,YES,YES,YES,862.00,433.00,Male,Under 12 years old,Divorced,Middle Easterners and North Africans,YES,NO,No schooling completed,0 - 30000,YES,YES,Natural resources construction and maintenance,YES,Health foods/vitamins,Health
0000000001,8/27/2018 10:09,10.1.4109.1,Mens fashion accessories,Wood frame sunglasses,Help,Enamel pins,Baby products,Gift Card,NO,YES,NO,YES,NO,451.00,698.00,Male,65-74 years old,Married or domestic partnership,Black and African Americans,NO,NO,Professional degree,30001 to 50000,NO,NO,Service,NO,Sweepstakes,Health
0000000001,8/27/2018 10:09,10.1.4110.1,Liquid phone cases,Coconut oil,Your List,Gluten-free products,Fitness trackers,Gift Card,YES,NO,YES,YES,NO,805.00,842.00,Female,18-24 years old,Divorced,White and European Americans,NO,YES,Nursery school to 8th grade,100001 to 150000,NO,YES,Sales and office,YES,Bicycling/running,Health
0000000001,8/27/2018 10:09,10.1.4111.1,Gluten-free products,Coconut oil,Your List,Bluetooth speakers,Mens fashion accessories,PayPal,NO,NO,NO,NO,YES,691.00,659.00,Female,12-17 years old,Separated,Asian Americans,YES,NO,No schooling completed,75001 to 100000,YES,YES,Sales and office,NO,Art/antiques,Health
0000000001,8/27/2018 10:09,10.1.4112.1,Bluetooth speakers,The charcoal face mask,Help,Enamel pins,Coconut oil,PayPal,YES,NO,YES,YES,YES,464.00,871.00,Male,35-44 years old,Single never married,Native Hawaiians and other Pacific Islanders,NO,YES,Professional degree,100001 to 150000,YES,YES,Production transportation and material moving,NO,Compact discs,Health
0000000001,8/27/2018 10:09,10.1.4113.1,3D printers,Welcome,Deal of The Day,Baby products,The charcoal face mask,MasterCard,YES,NO,NO,YES,YES,919.00,916.00,Male,45-54 years old,Separated,Black and African Americans,YES,NO,Professional degree,200001 and above,NO,YES,Service,NO,Foreign travel,Health
0000000001,8/27/2018 10:09,10.1.4114.1,Phone power banks,3D printers,Your Recommendations,Matcha Powder,Welcome,MasterCard,YES,YES,NO,NO,NO,33.00,855.00,Female,75 years or older,Widowed,White and European Americans,YES,YES,,30001 to 50000,NO,YES,Service,YES,Money making opportunities,Health
0000000001,8/27/2018 10:09,10.1.4115.1,3D printers,The charcoal face mask,Shipping,Enamel pins,The charcoal face mask,Gift Card,NO,NO,NO,YES,YES,425.00,860.00,Female,75 years or older,Single never married,Hispanic and Latino Americans,NO,NO,Master’s degree,50001 to 75000,YES,NO,Service,YES,Bicycling/running,Health
0000000001,8/27/2018 10:09,10.1.4116.1,Waterproof phone cases,Phone power banks,Your List,Matcha Powder,Gluten-free products,Visa,NO,NO,YES,NO,NO,884.00,521.00,Male,65-74 years old,Divorced,White and European Americans,YES,YES,Associate degree,75001 to 100000,YES,NO,Management professional and related,YES,Book reading,Health
0000000001,8/27/2018 10:09,10.1.4117.1,Fitness trackers,Phone power banks,Contact Us,Bluetooth speakers,Mens fashion accessories,Gift Card,YES,NO,YES,NO,NO,837.00,685.00,Female,65-74 years old,Widowed,Native Americans and Alaska Natives,NO,YES,Bachelor’s degree,0 - 30000,YES,YES,Natural resources construction and maintenance,YES,Video cassette recordings,Health
0000000001,8/27/2018 10:09,10.1.4118.1,3D printers,Coconut oil,Your Orders,Gluten-free products,Baby products,MasterCard,YES,YES,NO,YES,YES,764.00,21.00,Female,18-24 years old,Divorced,Middle Easterners and North Africans,YES,NO,Professional degree,100001 to 150000,NO,YES,Sales and office,NO,Fashion clothing,Health
0000000001,8/27/2018 10:09,10.1.4119.1,Phone power banks,Fitness trackers,Shipping,Fairy lights,Bluetooth speakers,Debit,YES,YES,YES,NO,NO,396.00,472.00,Male,12-17 years old,Single never married,Middle Easterners and North Africans,NO,YES,Associate degree,200001 and above,YES,NO,Production transportation and material moving,NO,Outdoor gardening,Health
0000000001,8/27/2018 10:09,10.1.4120.1,Liquid phone cases,Gluten-free products,Your List,Matcha Powder,Wood frame sunglasses,Gift Card,YES,YES,YES,YES,NO,635.00,759.00,Male,65-74 years old,Divorced,Native Hawaiians and other Pacific Islanders,YES,NO,Nursery school to 8th grade,0 - 30000,YES,YES,Production transportation and material moving,NO,Book reading,Health
0000000001,8/27/2018 10:09,10.1.4121.1,Coconut oil,Drones,Deal of The Day,Waterproof phone cases,Liquid phone cases,MasterCard,NO,YES,YES,NO,YES,576.00,279.00,Female,35-44 years old,Single never married,Native Americans and Alaska Natives,NO,YES,Master’s degree,50001 to 75000,NO,NO,Management professional and related,NO,Self improvement,Health
0000000001,8/27/2018 10:09,10.1.4122.1,The charcoal face mask,Liquid phone cases,Your Recommendations,The charcoal face mask,Liquid phone cases,Visa,YES,YES,NO,YES,YES,806.00,438.00,Male,55-64 years old,Divorced,White and European Americans,YES,NO,Nursery school to 8th grade,200001 and above,YES,YES,Natural resources construction and maintenance,NO,Charities/volunteer work,Health
0000000001,8/27/2018 10:09,10.1.4123.1,Coconut oil,Waterproof phone cases,Deal of The Day,Drones,Bluetooth speakers,Visa,YES,YES,NO,NO,YES,500.00,160.00,Male,35-44 years old,Single never married,Black and African Americans,YES,NO,Doctorate degree,50001 to 75000,YES,YES,Service,NO,Crafts,Health
0000000001,8/27/2018 10:09,10.1.4124.1,Welcome,Liquid phone cases,Contact Us,The charcoal face mask,Welcome,Gift Card,NO,NO,YES,YES,NO,442.00,111.00,Female,18-24 years old,Separated,Middle Easterners and North Africans,YES,YES,Master’s degree,200001 and above,YES,NO,Management professional and related,NO,Video cassette recordings,Health
0000000001,8/27/2018 10:09,10.1.4125.1,Coconut oil,Fairy lights,Contact Us,Gluten-free products,Phone power banks,MasterCard,NO,YES,NO,NO,YES,863.00,535.00,Male,55-64 years old,Married or domestic partnership,Native Hawaiians and other Pacific Islanders,YES,NO,Nursery school to 8th grade,200001 and above,YES,NO,Management professional and related,YES,Sewing,Health
0000000001,8/27/2018 10:09,10.1.4126.1,Enamel pins,Liquid phone cases,Deal of The Day,Fitness trackers,Wood frame sunglasses,Visa,YES,YES,NO,YES,YES,716.00,849.00,Male,Under 12 years old,Widowed,Asian Americans,NO,YES,Associate degree,30001 to 50000,NO,NO,Management professional and related,YES,Video cassette recordings,Health
0000000001,8/27/2018 10:09,10.1.4127.1,Mens fashion accessories,Fitness trackers,Legal Disclaimer,Coconut oil,Welcome,Gift Card,NO,YES,NO,YES,NO,829.00,584.00,Male,65-74 years old,Divorced,Hispanic and Latino Americans,NO,NO,,50001 to 75000,YES,NO,Sales and office,NO,Health foods/vitamins,Health
0000000001,8/27/2018 10:09,10.1.4128.1,Phone power banks,Wood frame sunglasses,Your Account,Matcha Powder,Phone power banks,MasterCard,YES,YES,NO,YES,YES,638.00,518.00,Male,25-34 years old,Widowed,Native Americans and Alaska Natives,YES,NO,Associate degree,0 - 30000,NO,YES,Management professional and related,YES,Fashion clothing,Health
0000000001,8/27/2018 10:09,10.1.4129.1,The charcoal face mask,3D printers,Your Account,Mens fashion accessories,Phone power banks,Debit,YES,YES,NO,YES,YES,245.00,371.00,Female,65-74 years old,Separated,Black and African Americans,YES,NO,,75001 to 100000,NO,NO,Management professional and related,NO,Recreational vehicles,Health
0000000001,8/27/2018 10:09,10.1.4130.1,3D printers,Mens fashion accessories,Shipping,Bluetooth speakers,Matcha Powder,MasterCard,NO,NO,YES,YES,NO,840.00,896.00,Male,45-54 years old,Divorced,Black and African Americans,NO,YES,Some high school no diploma,50001 to 75000,NO,YES,Service,NO,Watching sports on TV,Health
0000000001,8/27/2018 10:09,10.1.4131.1,Matcha Powder,Gluten-free products,Your Recommendations,Phone power banks,Enamel pins,Gift Card,NO,NO,NO,NO,YES,679.00,699.00,Female,25-34 years old,Single never married,Native Americans and Alaska Natives,NO,NO,,75001 to 100000,YES,NO,Sales and office,YES,Bicycling/running,Health
0000000001,8/27/2018 10:09,10.1.4132.1,Welcome,Drones,About,Fairy lights,Liquid phone cases,PayPal,NO,NO,NO,NO,NO,568.00,992.00,Female,18-24 years old,Divorced,Middle Easterners and North Africans,NO,YES,,50001 to 75000,NO,NO,Management professional and related,NO,Wildlife/environment issues,Health
0000000001,8/27/2018 10:09,10.1.4133.1,Coconut oil,Fairy lights,Your List,3D printers,Wood frame sunglasses,Debit,YES,NO,NO,NO,NO,6.00,711.00,Female,35-44 years old,Divorced,Asian Americans,NO,NO,Some high school no diploma,50001 to 75000,YES,YES,Production transportation and material moving,NO,Book reading,Health
0000000001,8/27/2018 10:09,10.1.4134.1,Phone power banks,Liquid phone cases,Cart,Welcome,Wood frame sunglasses,MasterCard,NO,NO,YES,NO,NO,591.00,829.00,Male,12-17 years old,Single never married,Black and African Americans,NO,NO,,0 - 30000,YES,NO,Natural resources construction and maintenance,NO,Gourmet/fine food,Health
0000000001,8/27/2018 10:09,10.1.4135.1,Phone power banks,Wood frame sunglasses,Mission,Gluten-free products,Matcha Powder,Debit,YES,NO,NO,NO,YES,755.00,684.00,Female,Under 12 years old,Separated,Hispanic and Latino Americans,YES,YES,Some high school no diploma,200001 and above,YES,YES,Natural resources construction and maintenance,NO,Do-it-Yourself/workshop,Health
0000000001,8/27/2018 10:09,10.1.4136.1,Bluetooth speakers,Mens fashion accessories,Legal Disclaimer,Mens fashion accessories,Liquid phone cases,Visa,NO,YES,YES,YES,YES,767.00,998.00,Female,Under 12 years old,Divorced,Hispanic and Latino Americans,YES,NO,Associate degree,30001 to 50000,NO,NO,Production transportation and material moving,YES,Foreign travel,Health
0000000001,8/27/2018 10:09,10.1.4137.1,Matcha Powder,Drones,Cart,Fitness trackers,Mens fashion accessories,PayPal,YES,NO,NO,NO,YES,85.00,457.00,Female,25-34 years old,Single never married,White and European Americans,NO,YES,Bachelor’s degree,150001 to 200000,YES,YES,Natural resources construction and maintenance,YES,Recreational vehicles,Health
0000000001,8/27/2018 10:09,10.1.4138.1,3D printers,The charcoal face mask,Returns,Coconut oil,Waterproof phone cases,Gift Card,NO,NO,NO,NO,YES,431.00,639.00,Female,45-54 years old,Separated,Hispanic and Latino Americans,YES,YES,Doctorate degree,75001 to 100000,NO,NO,Natural resources construction and maintenance,YES,Recreational vehicles,Health
0000000001,8/27/2018 10:09,10.1.4139.1,Liquid phone cases,Bluetooth speakers,About,Enamel pins,Bluetooth speakers,Debit,YES,NO,YES,NO,YES,793.00,628.00,Female,Under 12 years old,Divorced,Black and African Americans,YES,NO,No schooling completed,30001 to 50000,YES,YES,Production transportation and material moving,NO,Book reading,Health
0000000001,8/27/2018 10:09,10.1.4140.1,Waterproof phone cases,Waterproof phone cases,Your Account,3D printers,Baby products,Gift Card,YES,NO,YES,NO,NO,701.00,892.00,Female,55-64 years old,Divorced,Native Americans and Alaska Natives,NO,NO,,50001 to 75000,YES,YES,Management professional and related,YES,Charities/volunteer work,Health
0000000001,8/27/2018 10:09,10.1.4141.1,Wood frame sunglasses,Matcha Powder,Your Recommendations,Coconut oil,Enamel pins,PayPal,YES,YES,YES,YES,NO,456.00,788.00,Male,75 years or older,Married or domestic partnership,Hispanic and Latino Americans,NO,YES,Professional degree,200001 and above,YES,NO,Natural resources construction and maintenance,NO,Bible/devotional reading,Health
0000000001,8/27/2018 10:09,10.1.4142.1,Drones,Phone power banks,Your List,Welcome,Baby products,Visa,YES,YES,YES,YES,NO,512.00,397.00,Male,65-74 years old,Divorced,Native Hawaiians and other Pacific Islanders,NO,YES,No schooling completed,0 - 30000,YES,YES,Management professional and related,NO,Gourmet/fine food,Health
0000000001,8/27/2018 10:09,10.1.4143.1,Mens fashion accessories,3D printers,Returns,Phone power banks,Drones,Gift Card,NO,YES,YES,NO,YES,729.00,958.00,Female,12-17 years old,Widowed,White and European Americans,NO,NO,,30001 to 50000,YES,YES,Natural resources construction and maintenance,YES,Recreational vehicles,Health
0000000001,8/27/2018 10:09,10.1.4144.1,The charcoal face mask,Mens fashion accessories,Returns,Bluetooth speakers,Wood frame sunglasses,Gift Card,NO,YES,YES,NO,YES,286.00,997.00,Male,25-34 years old,Separated,White and European Americans,NO,NO,,100001 to 150000,YES,YES,Natural resources construction and maintenance,NO,Crafts,Health
0000000001,8/27/2018 10:09,10.1.4145.1,Fitness trackers,Fitness trackers,Help,Fairy lights,Liquid phone cases,Gift Card,NO,NO,NO,NO,NO,293.00,30.00,Male,Under 12 years old,Married or domestic partnership,Hispanic and Latino Americans,YES,NO,Doctorate degree,0 - 30000,NO,NO,Production transportation and material moving,NO,Other,Health
0000000001,8/27/2018 10:09,10.1.4146.1,Liquid phone cases,3D printers,Contact Us,Liquid phone cases,Bluetooth speakers,Gift Card,NO,NO,NO,NO,YES,197.00,902.00,Female,12-17 years old,Widowed,White and European Americans,NO,NO,Associate degree,30001 to 50000,YES,NO,Sales and office,YES,Book reading,Health
0000000001,8/27/2018 10:09,10.1.4147.1,Welcome,Fitness trackers,Help,Welcome,Fitness trackers,PayPal,YES,YES,YES,NO,YES,781.00,826.00,Female,55-64 years old,Divorced,Middle Easterners and North Africans,NO,YES,Some high school no diploma,200001 and above,NO,NO,Natural resources construction and maintenance,YES,Coin/stamp collecting,Health
0000000001,8/27/2018 10:09,10.1.4148.1,3D printers,Wood frame sunglasses,Your Orders,Drones,Fairy lights,PayPal,NO,YES,YES,NO,YES,222.00,376.00,Male,65-74 years old,Widowed,Asian Americans,YES,NO,Master’s degree,50001 to 75000,YES,YES,Natural resources construction and maintenance,NO,Book reading,Health
0000000001,8/27/2018 10:09,10.1.4149.1,Matcha Powder,Bluetooth speakers,About,Mens fashion accessories,Coconut oil,Visa,YES,NO,YES,YES,YES,552.00,813.00,Male,18-24 years old,Divorced,Native Hawaiians and other Pacific Islanders,YES,NO,Associate degree,0 - 30000,YES,YES,Production transportation and material moving,NO,Other,Health
0000000001,8/27/2018 10:09,10.1.4150.1,Drones,Coconut oil,Legal Disclaimer,Waterproof phone cases,Wood frame sunglasses,Debit,YES,YES,NO,NO,YES,932.00,39.00,Female,18-24 years old,Separated,Native Americans and Alaska Natives,NO,YES,Bachelor’s degree,100001 to 150000,NO,YES,Sales and office,YES,Camping,Health
0000000001,8/27/2018 10:09,10.1.4151.1,Drones,Mens fashion accessories,Deal of The Day,Phone power banks,3D printers,PayPal,NO,NO,NO,NO,YES,159.00,670.00,Female,75 years or older,Married or domestic partnership,Black and African Americans,NO,YES,Trade/technical/vocational training,150001 to 200000,NO,YES,Natural resources construction and maintenance,NO,Crafts,Health
