Session ID,DateTime Stamp,IP Address,Advertisement ID Viewed,Product ID Viewed,Information Link ID Viewed,Product ID Added to Cart,Product ID Purchased,Payment Method,User Has Account,First Time Buyer,Repeat Buyer,Coupon Used,Mobile Device Used,Dollar Amount,Dollar Amount Sold,Sex,Age Range,Married,Ethnic,Employed,Student,Education,Income Range,Gift Card Used,Purchased as Gift,Occupation,Own Home,Hobby/Interest,Health
38,8/27/2018 10:09,10.1.3781.1,8,12,10,5,7,2,2,2,1,2,2,46,214,2,9,3,4,1,1,1,1,1,1,4,2,23,
1955,8/27/2018 10:09,10.1.3782.1,9,11,13,4,17,4,2,2,1,1,1,197,943,2,1,1,1,2,1,7,7,2,1,4,2,25,
9531,8/27/2018 10:09,10.1.3783.1,6,8,7,2,16,3,2,2,2,1,2,626,865,2,1,1,2,2,2,7,7,1,1,3,2,3,
3268,8/27/2018 10:09,10.1.3784.1,10,14,13,5,10,4,1,1,1,2,2,375,11,2,9,3,7,2,1,2,6,1,1,3,1,22,
6344,8/27/2018 10:09,10.1.3785.1,12,3,4,6,14,2,2,1,1,2,2,94,535,1,8,1,2,1,2,4,2,2,2,4,2,5,
5394,8/27/2018 10:09,10.1.3786.1,4,8,8,4,10,4,1,2,1,2,1,828,946,2,1,1,7,1,1,3,2,1,2,5,1,24,
5407,8/27/2018 10:09,10.1.3787.1,7,14,6,1,5,2,2,1,2,1,1,487,716,2,8,5,1,1,1,10,6,1,1,1,1,14,
4677,8/27/2018 10:09,10.1.3788.1,8,2,5,4,10,4,2,2,1,1,2,479,438,1,5,2,5,1,1,10,3,1,1,5,1,17,
4239,8/27/2018 10:09,10.1.3789.1,9,16,8,9,1,3,1,2,2,2,1,560,144,2,9,2,6,1,2,1,6,2,2,2,2,18,
3871,8/27/2018 10:09,10.1.3790.1,17,11,1,3,13,1,1,1,2,1,2,127,316,2,9,2,3,1,1,10,3,2,2,1,1,10,
8861,8/27/2018 10:09,10.1.3791.1,8,3,1,11,16,4,2,1,2,1,1,206,310,2,2,5,1,1,2,1,2,1,1,4,1,3,
6045,8/27/2018 10:09,10.1.3792.1,17,2,11,1,8,1,2,1,2,2,1,731,642,1,2,4,7,2,2,8,3,2,2,3,1,13,
4354,8/27/2018 10:09,10.1.3793.1,15,17,13,6,13,4,2,2,1,2,2,348,230,1,4,5,7,1,2,8,5,1,1,3,2,13,
7428,8/27/2018 10:09,10.1.3794.1,5,12,5,8,15,2,1,2,1,1,2,535,494,1,1,5,4,1,1,10,3,1,1,3,1,7,
4536,8/27/2018 10:09,10.1.3795.1,7,2,9,5,16,1,1,1,1,2,2,485,165,1,4,4,4,2,2,11,1,1,2,1,1,8,
9810,8/27/2018 10:09,10.1.3796.1,4,5,5,10,2,3,2,2,2,2,2,497,506,2,7,1,7,1,1,10,4,2,2,5,1,23,
8454,8/27/2018 10:09,10.1.3797.1,14,6,6,5,9,5,1,1,2,1,1,938,798,1,3,5,2,2,2,3,4,2,2,4,2,20,
2141,8/27/2018 10:09,10.1.3798.1,14,1,5,4,14,4,1,1,2,2,1,166,291,2,2,2,7,2,2,9,1,1,1,2,1,9,
8198,8/27/2018 10:09,10.1.3799.1,9,7,2,17,3,1,1,1,1,2,2,781,817,1,3,5,5,2,1,5,6,2,2,2,1,9,
1490,8/27/2018 10:09,10.1.3800.1,10,11,11,15,3,4,1,2,2,1,1,697,624,2,7,2,1,1,2,2,4,2,2,5,2,4,
7100,8/27/2018 10:09,10.1.3801.1,10,17,1,16,14,5,1,2,1,2,1,583,610,1,3,4,5,2,1,10,3,2,2,5,1,8,
2684,8/27/2018 10:09,10.1.3802.1,13,4,1,2,15,3,1,1,1,1,2,703,318,1,7,1,5,2,1,9,6,1,1,2,2,27,
446,8/27/2018 10:09,10.1.3803.1,8,16,7,13,2,2,1,1,1,1,2,465,303,1,7,1,5,2,1,1,2,1,1,1,2,3,
8084,8/27/2018 10:09,10.1.3804.1,5,5,1,14,16,5,1,2,1,2,2,715,279,1,1,5,2,2,1,9,6,1,1,1,2,3,
5709,8/27/2018 10:09,10.1.3805.1,3,4,1,17,9,5,1,2,2,2,1,531,262,2,1,1,7,2,2,6,5,2,1,4,1,15,
8310,8/27/2018 10:09,10.1.3806.1,3,3,10,13,1,2,2,2,1,2,2,927,729,1,5,4,4,2,2,2,2,1,1,2,1,26,
3647,8/27/2018 10:09,10.1.3807.1,9,14,6,5,2,2,1,2,2,2,1,247,924,2,3,5,4,2,1,4,3,1,1,3,2,19,
9915,8/27/2018 10:09,10.1.3808.1,5,6,4,7,6,1,1,1,2,1,2,437,605,2,1,5,3,1,2,6,1,1,2,5,2,2,
1986,8/27/2018 10:09,10.1.3809.1,13,4,1,3,9,1,1,2,2,1,2,437,416,2,3,2,3,2,2,11,5,1,2,3,1,22,
710,8/27/2018 10:09,10.1.3810.1,17,11,6,9,7,3,2,1,1,1,1,672,255,1,4,3,6,1,2,1,4,1,1,3,1,14,
804,8/27/2018 10:09,10.1.3811.1,10,5,5,7,3,3,1,1,2,2,1,11,59,2,6,3,7,1,1,9,4,2,1,3,2,14,
1121,8/27/2018 10:09,10.1.3812.1,3,16,7,7,16,4,1,2,2,2,1,311,189,2,3,2,2,1,2,3,7,1,2,5,1,6,
725,8/27/2018 10:09,10.1.3813.1,11,15,9,10,14,1,1,2,1,1,2,33,212,2,5,5,7,1,1,9,2,2,1,3,1,12,
8255,8/27/2018 10:09,10.1.3814.1,14,11,6,8,10,1,2,1,1,2,2,211,775,1,2,1,5,2,2,6,1,1,1,3,1,28,
8053,8/27/2018 10:09,10.1.3815.1,8,12,6,6,10,1,1,2,1,2,1,84,555,2,5,1,7,2,1,3,5,2,1,2,2,10,
2432,8/27/2018 10:09,10.1.3816.1,5,1,2,2,8,3,1,1,2,1,2,441,522,1,4,5,3,1,2,8,2,2,1,4,2,11,
6314,8/27/2018 10:09,10.1.3817.1,15,7,3,7,15,3,2,1,1,2,2,384,445,2,9,3,6,1,2,4,5,1,2,1,1,21,
7915,8/27/2018 10:09,10.1.3818.1,11,5,12,2,12,5,2,1,2,1,1,328,681,1,2,5,7,1,2,10,7,2,2,1,1,12,
8079,8/27/2018 10:09,10.1.3819.1,5,3,4,10,5,3,2,2,1,2,2,589,694,1,6,5,1,1,1,5,7,1,1,1,2,24,
4439,8/27/2018 10:09,10.1.3820.1,13,1,13,10,6,3,2,2,1,1,2,61,248,1,1,3,7,1,2,10,7,2,1,5,2,4,
3130,8/27/2018 10:09,10.1.3821.1,11,5,5,7,7,2,2,1,1,1,2,84,864,1,7,2,3,2,2,1,1,2,1,1,2,28,
8500,8/27/2018 10:09,10.1.3822.1,10,17,7,10,4,3,2,1,2,1,2,234,89,1,2,5,5,1,2,2,6,1,1,2,1,14,
9861,8/27/2018 10:09,10.1.3823.1,4,6,9,6,9,1,2,2,1,2,1,982,302,2,9,1,7,1,1,3,4,2,1,5,1,25,
7797,8/27/2018 10:09,10.1.3824.1,17,4,12,8,5,4,1,2,1,2,1,733,253,1,7,5,7,1,2,8,4,1,1,3,2,24,
7437,8/27/2018 10:09,10.1.3825.1,17,2,13,15,1,2,2,1,2,2,1,980,158,2,4,1,1,1,1,1,2,1,1,5,1,15,
1018,8/27/2018 10:09,10.1.3826.1,16,12,11,15,14,2,1,1,2,2,2,634,491,2,5,4,1,2,1,9,3,2,2,4,1,12,
4758,8/27/2018 10:09,10.1.3827.1,9,17,1,10,16,5,1,2,2,2,2,957,48,1,2,3,6,2,1,2,2,1,1,3,2,28,
9960,8/27/2018 10:09,10.1.3828.1,3,11,3,6,10,5,2,2,1,2,2,730,459,2,7,2,4,1,1,8,1,1,1,4,1,19,
1454,8/27/2018 10:09,10.1.3829.1,7,3,3,4,10,4,2,1,1,1,1,82,957,2,4,2,4,1,1,7,5,1,1,1,2,6,
1876,8/27/2018 10:09,10.1.3830.1,10,14,1,3,13,5,1,2,2,1,2,697,377,1,5,4,6,2,1,9,4,2,2,2,2,25,
736,8/27/2018 10:09,10.1.3831.1,10,2,3,7,14,4,1,2,1,1,1,45,95,1,5,2,3,2,2,11,3,1,2,3,2,11,
9761,8/27/2018 10:09,10.1.3832.1,2,15,1,15,4,3,2,2,1,2,1,282,818,1,5,3,5,1,1,5,2,1,1,5,2,9,
4628,8/27/2018 10:09,10.1.3833.1,8,2,11,13,16,4,1,2,2,2,2,480,495,2,7,5,2,1,2,3,5,1,1,4,1,24,
3583,8/27/2018 10:09,10.1.3834.1,14,7,4,8,17,5,2,2,1,1,1,262,493,2,5,3,5,1,2,4,3,2,1,3,2,18,
4809,8/27/2018 10:09,10.1.3835.1,3,6,12,5,5,4,1,1,2,1,1,895,665,1,6,5,6,1,2,11,5,2,2,3,1,26,
452,8/27/2018 10:09,10.1.3836.1,8,17,2,10,11,4,2,2,1,2,2,782,962,2,3,3,3,1,2,11,2,2,1,4,2,15,
8916,8/27/2018 10:09,10.1.3837.1,16,15,9,7,17,5,2,2,1,2,2,451,853,2,8,5,1,1,2,8,3,2,1,4,2,18,
6703,8/27/2018 10:09,10.1.3838.1,1,17,12,1,17,5,1,2,1,2,1,849,518,1,3,5,5,1,2,4,2,1,1,4,1,3,
5162,8/27/2018 10:09,10.1.3839.1,12,8,11,6,3,1,1,2,1,2,1,874,101,1,3,3,1,2,1,8,7,2,1,2,2,21,
8896,8/27/2018 10:09,10.1.3840.1,8,10,5,2,7,3,1,1,1,1,2,303,493,1,7,3,3,2,2,10,1,1,1,5,2,16,
1313,8/27/2018 10:09,10.1.3841.1,5,17,9,17,3,3,1,1,1,2,1,54,533,1,7,4,6,1,1,11,4,2,2,5,2,3,
31,8/27/2018 10:09,10.1.3842.1,11,17,6,14,12,5,1,2,1,1,1,174,488,2,7,3,4,1,1,1,4,2,2,1,2,1,
8995,8/27/2018 10:09,10.1.3843.1,4,14,5,17,5,5,1,2,1,2,1,739,186,2,2,4,5,1,2,9,4,1,1,3,2,24,
6916,8/27/2018 10:09,10.1.3844.1,13,9,3,2,12,3,1,2,1,1,2,216,161,1,6,1,6,1,1,8,4,1,2,2,1,17,
800,8/27/2018 10:09,10.1.3845.1,12,9,2,2,17,4,2,2,1,2,2,906,30,1,1,3,1,2,2,7,6,2,1,1,1,14,
5939,8/27/2018 10:09,10.1.3846.1,13,3,1,10,9,2,2,1,1,2,2,97,84,2,9,3,2,2,2,9,7,2,1,5,1,26,
8296,8/27/2018 10:09,10.1.3847.1,4,8,13,1,14,2,1,1,1,2,2,325,440,1,6,2,4,2,2,11,2,1,1,4,1,15,
4190,8/27/2018 10:09,10.1.3848.1,4,5,4,6,2,2,2,1,2,1,2,510,332,1,4,5,3,2,2,5,1,2,1,2,1,23,
6631,8/27/2018 10:09,10.1.3849.1,15,2,2,12,8,4,1,2,2,1,1,882,947,2,5,2,3,1,2,3,1,2,2,3,1,28,
2441,8/27/2018 10:09,10.1.3850.1,9,8,7,3,8,1,1,2,2,2,1,710,113,2,1,3,5,1,1,5,4,1,2,3,2,12,
2922,8/27/2018 10:09,10.1.3851.1,16,10,10,9,9,4,1,2,2,1,1,286,839,2,3,1,3,1,1,5,2,2,1,3,2,15,
1055,8/27/2018 10:09,10.1.3852.1,4,7,1,10,13,3,2,1,2,1,1,488,417,2,5,2,5,1,1,4,5,1,2,3,2,12,
6011,8/27/2018 10:09,10.1.3853.1,13,10,10,17,8,1,2,2,2,1,2,58,82,1,1,2,2,2,2,2,2,1,2,4,2,24,
9309,8/27/2018 10:09,10.1.3854.1,1,11,8,13,4,3,2,2,1,2,2,481,756,1,3,4,2,1,2,1,3,2,1,5,2,26,
1156,8/27/2018 10:09,10.1.3855.1,13,11,9,3,2,2,2,2,1,1,1,341,629,2,9,3,3,1,2,3,3,1,2,4,1,4,
7330,8/27/2018 10:09,10.1.3856.1,11,10,2,17,11,2,1,2,1,2,2,470,603,1,3,5,2,1,2,8,6,1,1,1,1,3,
5242,8/27/2018 10:09,10.1.3857.1,2,2,13,2,3,4,2,2,2,1,1,323,711,2,7,5,1,1,1,1,6,2,2,4,1,4,
686,8/27/2018 10:09,10.1.3858.1,15,9,12,9,16,4,1,1,2,2,1,367,878,2,2,2,5,1,1,6,5,1,1,3,2,27,
8602,8/27/2018 10:09,10.1.3859.1,6,15,5,17,10,2,1,1,2,2,1,607,985,2,2,4,4,2,2,9,5,1,2,3,2,11,
2478,8/27/2018 10:09,10.1.3860.1,6,9,6,8,13,5,2,1,2,2,2,306,674,1,3,5,5,2,2,11,3,2,2,3,2,3,
4453,8/27/2018 10:09,10.1.3861.1,2,4,9,16,10,3,1,1,2,1,2,607,448,2,8,5,3,1,1,3,4,2,2,5,1,26,
1168,8/27/2018 10:09,10.1.3862.1,17,10,2,8,17,3,1,2,1,1,2,464,134,1,1,2,5,1,2,8,3,2,1,3,1,12,
7580,8/27/2018 10:09,10.1.3863.1,3,2,13,1,11,1,1,1,2,2,2,830,284,1,3,3,3,1,2,2,1,2,2,2,1,25,
7506,8/27/2018 10:09,10.1.3864.1,12,10,3,10,6,2,1,2,2,2,1,468,568,2,8,4,3,2,1,5,5,2,2,4,1,16,
8093,8/27/2018 10:09,10.1.3865.1,11,9,12,6,10,2,2,2,2,2,1,851,118,1,5,5,2,1,2,6,2,1,1,2,1,18,
9353,8/27/2018 10:09,10.1.3866.1,4,3,5,12,6,2,1,2,2,2,1,104,720,2,2,4,2,1,1,2,2,2,2,1,2,4,
8676,8/27/2018 10:09,10.1.3867.1,17,7,8,16,17,3,2,2,2,1,2,186,997,1,9,4,5,2,1,6,1,1,2,2,1,26,
7647,8/27/2018 10:09,10.1.3868.1,17,9,13,7,17,1,1,1,2,1,2,109,69,1,7,1,2,1,2,6,1,1,2,4,2,20,
1960,8/27/2018 10:09,10.1.3869.1,6,9,11,2,3,3,2,2,2,2,2,360,248,1,3,1,5,2,1,3,1,1,2,2,2,2,
9012,8/27/2018 10:09,10.1.3870.1,3,17,7,2,14,2,2,1,2,1,2,871,819,1,2,4,6,1,1,10,1,1,2,4,2,26,
9955,8/27/2018 10:09,10.1.3871.1,10,11,10,10,4,4,1,1,1,2,2,941,541,2,9,1,7,1,2,7,1,1,2,2,2,26,
6902,8/27/2018 10:09,10.1.3872.1,3,11,3,6,15,2,1,1,1,1,1,341,336,2,2,1,5,1,2,8,4,1,2,3,2,12,
1974,8/27/2018 10:09,10.1.3873.1,8,17,12,11,1,1,2,1,2,1,1,235,658,2,6,4,6,1,1,9,4,2,2,5,2,6,
7790,8/27/2018 10:09,10.1.3874.1,12,9,8,8,1,5,2,2,1,1,2,519,487,2,9,3,7,1,1,11,6,1,2,2,2,27,
7404,8/27/2018 10:09,10.1.3875.1,12,3,7,2,8,4,1,2,1,1,1,414,88,1,6,1,7,2,2,3,7,1,2,5,1,2,
2949,8/27/2018 10:09,10.1.3876.1,12,7,10,2,12,3,1,2,1,1,2,0,793,1,6,1,3,2,1,4,1,2,1,5,1,12,
4417,8/27/2018 10:09,10.1.3877.1,1,11,1,7,14,2,2,1,2,1,1,525,131,2,7,3,7,2,2,3,7,1,1,3,2,5,
815,8/27/2018 10:09,10.1.3878.1,4,11,2,6,10,3,1,1,2,1,1,469,235,2,3,1,2,2,1,9,3,2,1,5,2,11,
806,8/27/2018 10:09,10.1.3879.1,1,2,4,4,15,1,2,1,1,2,1,11,724,2,2,2,6,2,2,11,7,2,1,5,2,17,
3312,8/27/2018 10:09,10.1.3880.1,17,10,6,9,11,5,2,2,1,1,2,429,19,1,4,5,6,2,2,5,6,1,2,1,2,6,
8810,8/27/2018 10:09,10.1.3881.1,16,3,6,3,14,2,2,2,1,1,1,188,720,2,4,3,2,2,2,7,4,2,1,3,1,21,
847,8/27/2018 10:09,10.1.3882.1,2,14,5,5,2,3,1,1,1,2,2,350,820,1,8,1,3,1,1,1,5,2,1,5,2,12,
1513,8/27/2018 10:09,10.1.3883.1,6,1,10,6,5,1,2,2,2,1,1,56,569,1,3,3,5,2,1,1,4,1,2,2,2,26,
5214,8/27/2018 10:09,10.1.3884.1,10,11,10,5,6,1,1,2,1,2,1,212,942,1,5,2,1,2,2,1,1,2,2,2,1,9,
7585,8/27/2018 10:09,10.1.3885.1,1,6,5,16,4,4,2,1,2,2,2,234,763,1,6,5,2,1,2,7,2,1,2,4,1,22,
7792,8/27/2018 10:09,10.1.3886.1,6,14,8,17,3,3,1,2,1,2,2,980,296,1,5,3,2,1,1,1,6,1,1,5,2,20,
7753,8/27/2018 10:09,10.1.3887.1,8,10,3,9,6,4,2,1,1,2,2,449,334,1,6,3,3,2,1,7,4,2,2,5,1,16,
1936,8/27/2018 10:09,10.1.3888.1,16,8,6,8,9,2,1,1,2,1,1,959,689,1,8,5,1,2,1,2,1,1,2,1,1,1,
6539,8/27/2018 10:09,10.1.3889.1,14,7,11,6,10,1,2,2,2,1,1,893,470,1,3,3,3,1,2,4,7,2,1,3,2,17,
7445,8/27/2018 10:09,10.1.3890.1,1,14,9,9,11,3,1,1,2,2,1,734,893,1,5,4,7,1,1,10,3,1,2,5,1,7,
5324,8/27/2018 10:09,10.1.3891.1,14,9,12,2,15,2,1,2,2,1,1,830,584,2,6,5,3,1,1,5,4,2,1,2,1,17,
1085,8/27/2018 10:09,10.1.3892.1,5,1,6,12,12,5,2,1,1,2,1,992,522,1,2,1,6,2,1,1,1,1,1,2,2,11,
8922,8/27/2018 10:09,10.1.3893.1,16,12,12,13,8,3,2,2,2,1,2,247,203,2,2,5,4,2,1,11,4,2,1,3,2,1,
2951,8/27/2018 10:09,10.1.3894.1,16,9,13,12,13,2,1,2,2,1,2,407,794,1,1,4,1,2,1,2,4,2,2,4,1,8,
5807,8/27/2018 10:09,10.1.3895.1,17,7,5,2,4,4,1,2,1,1,2,96,878,1,9,1,5,2,2,4,7,2,2,2,1,23,
397,8/27/2018 10:09,10.1.3896.1,7,7,13,15,7,3,1,1,2,1,1,810,565,1,4,3,5,2,1,4,3,2,2,4,2,28,
972,8/27/2018 10:09,10.1.3897.1,4,7,6,14,4,5,2,2,1,1,1,463,693,1,7,2,1,1,1,7,5,1,2,4,2,2,
3764,8/27/2018 10:09,10.1.3898.1,15,14,6,9,3,2,1,1,1,1,1,710,404,1,3,1,4,2,2,3,4,1,1,5,1,5,
1566,8/27/2018 10:09,10.1.3899.1,1,14,8,3,4,5,1,2,1,1,2,158,257,1,4,5,5,1,2,10,4,1,1,1,2,3,
9775,8/27/2018 10:09,10.1.3900.1,14,6,12,17,1,5,1,2,2,1,1,117,765,1,9,5,1,2,1,4,2,1,1,1,2,7,
394,8/27/2018 10:09,10.1.3901.1,14,13,7,6,4,3,1,2,2,1,2,730,550,2,2,5,7,2,1,7,6,1,1,1,1,24,
4816,8/27/2018 10:09,10.1.3902.1,16,17,5,8,3,3,1,1,2,1,2,622,137,2,3,1,5,2,1,6,2,2,2,2,2,1,
6497,8/27/2018 10:09,10.1.3903.1,11,3,7,6,2,3,1,1,2,2,2,855,329,2,8,5,7,2,2,4,3,1,2,2,1,25,
8431,8/27/2018 10:09,10.1.3904.1,11,17,8,7,6,2,2,1,1,2,2,705,995,1,9,3,1,1,2,8,3,1,1,3,1,22,
4783,8/27/2018 10:09,10.1.3905.1,11,13,13,11,3,2,2,2,2,2,1,466,692,2,6,2,5,2,2,10,4,1,1,2,1,14,
1935,8/27/2018 10:09,10.1.3906.1,3,12,3,14,11,4,1,1,1,2,2,198,71,1,6,3,4,1,1,10,3,1,1,2,1,14,
3193,8/27/2018 10:09,10.1.3907.1,7,14,3,4,11,3,1,2,1,2,1,707,297,2,9,4,3,1,2,5,2,2,2,2,2,22,
5492,8/27/2018 10:09,10.1.3908.1,8,8,9,11,7,3,2,1,1,1,2,636,209,2,8,4,4,2,2,1,7,1,2,3,2,1,
2349,8/27/2018 10:09,10.1.3909.1,13,12,5,12,13,4,1,2,1,2,2,175,696,2,6,5,6,2,2,2,1,2,1,2,1,18,
4609,8/27/2018 10:09,10.1.3910.1,10,1,8,15,6,2,2,1,1,2,2,706,202,2,7,2,6,2,1,11,6,2,1,2,1,26,
7882,8/27/2018 10:09,10.1.3911.1,5,5,5,11,7,4,2,1,1,1,2,52,630,1,4,1,7,2,2,2,7,2,1,3,1,15,
4775,8/27/2018 10:09,10.1.3912.1,4,12,1,11,1,2,2,1,2,1,1,149,401,2,3,4,4,2,1,4,4,1,1,2,1,19,
8403,8/27/2018 10:09,10.1.3913.1,3,5,5,12,15,4,2,2,1,2,2,493,486,1,6,4,7,1,1,5,6,1,2,3,1,11,
6978,8/27/2018 10:09,10.1.3914.1,12,6,11,9,12,5,2,2,1,1,2,269,743,2,2,4,4,1,2,9,5,2,2,5,1,14,
5861,8/27/2018 10:09,10.1.3915.1,2,13,4,3,2,4,2,2,2,1,1,291,676,1,3,5,6,1,2,5,4,2,1,5,2,20,
5339,8/27/2018 10:09,10.1.3916.1,5,16,3,6,12,5,2,2,1,1,1,469,327,2,3,4,6,1,1,7,6,2,2,3,1,17,
1280,8/27/2018 10:09,10.1.3917.1,4,2,10,1,8,4,2,1,1,2,1,661,154,1,7,2,4,1,2,8,5,1,1,5,2,27,
8713,8/27/2018 10:09,10.1.3918.1,17,2,10,6,1,1,2,1,2,1,2,329,74,2,1,2,4,2,1,2,5,2,2,4,2,3,
5146,8/27/2018 10:09,10.1.3919.1,5,10,8,11,13,3,2,2,2,1,2,506,130,1,7,3,3,1,1,10,1,1,1,4,2,7,
9559,8/27/2018 10:09,10.1.3920.1,3,3,9,1,11,3,2,2,1,1,2,129,580,1,7,2,1,2,2,1,1,2,2,4,2,15,
2574,8/27/2018 10:09,10.1.3921.1,15,11,3,9,7,2,1,2,2,1,1,734,321,2,9,5,3,2,1,11,2,1,1,3,1,26,
4989,8/27/2018 10:09,10.1.3922.1,10,7,1,8,14,2,1,1,1,2,1,567,624,2,7,5,5,2,1,4,4,2,2,1,2,5,
1850,8/27/2018 10:09,10.1.3923.1,14,9,12,16,12,5,2,1,1,2,1,701,873,1,9,4,3,1,1,6,1,2,2,3,2,16,
6890,8/27/2018 10:09,10.1.3924.1,15,8,4,14,3,5,1,2,2,2,1,837,654,1,6,1,1,2,2,11,4,2,1,1,2,25,
4929,8/27/2018 10:09,10.1.3925.1,3,15,10,4,15,5,1,1,1,2,1,754,43,1,3,3,1,1,1,5,5,1,1,1,1,8,
4624,8/27/2018 10:09,10.1.3926.1,10,14,10,9,8,4,1,1,1,2,2,140,464,2,6,4,2,1,2,5,1,2,2,1,1,9,
3172,8/27/2018 10:09,10.1.3927.1,1,8,7,9,9,5,1,1,1,2,1,536,329,2,9,3,5,1,1,1,4,2,2,4,2,2,
6933,8/27/2018 10:09,10.1.3928.1,15,1,7,13,5,2,1,2,1,1,1,3,99,2,5,2,2,2,1,11,5,1,2,5,2,24,
75,8/27/2018 10:09,10.1.3929.1,7,4,13,17,6,3,1,1,2,1,1,996,945,1,6,1,3,2,2,7,1,1,1,2,2,11,
9584,8/27/2018 10:09,10.1.3930.1,1,16,10,13,13,2,1,2,2,1,2,842,346,1,2,1,3,1,2,9,1,2,1,2,2,14,
2401,8/27/2018 10:09,10.1.3931.1,16,6,1,4,10,1,2,2,2,1,1,338,897,1,2,3,7,2,1,6,7,1,2,5,1,17,
7100,8/27/2018 10:09,10.1.3932.1,9,16,1,14,13,1,1,2,1,1,2,105,500,1,4,3,1,2,1,7,7,1,2,1,2,8,
3608,8/27/2018 10:09,10.1.3933.1,9,9,5,8,6,1,2,1,2,1,1,365,145,2,9,5,5,1,2,2,1,1,2,3,1,27,
2454,8/27/2018 10:09,10.1.3934.1,8,17,13,14,1,1,1,1,2,2,2,34,970,2,3,4,6,2,1,10,3,2,1,2,2,20,
8244,8/27/2018 10:09,10.1.3935.1,10,6,11,13,17,2,2,2,1,2,2,791,887,2,8,3,5,2,1,10,4,2,1,1,1,11,
9404,8/27/2018 10:09,10.1.3936.1,3,13,2,3,16,5,1,1,1,1,2,54,505,2,9,2,6,1,2,8,3,2,1,4,2,21,
3444,8/27/2018 10:09,10.1.3937.1,6,2,3,8,12,1,1,1,2,1,1,530,499,1,7,2,3,2,2,10,2,2,1,1,2,5,
2352,8/27/2018 10:09,10.1.3938.1,17,1,10,14,17,4,1,1,2,1,2,434,485,2,8,1,6,1,2,8,2,1,2,2,2,17,
5723,8/27/2018 10:09,10.1.3939.1,2,16,11,3,16,3,2,1,1,1,2,433,982,1,5,4,6,1,1,1,7,1,2,4,1,26,
2326,8/27/2018 10:09,10.1.3940.1,3,15,7,13,6,5,2,2,1,2,2,385,938,1,2,2,5,1,2,4,4,1,1,5,1,4,
4673,8/27/2018 10:09,10.1.3941.1,4,1,6,6,16,1,1,1,1,2,1,410,118,1,4,4,3,2,2,1,3,1,2,2,1,20,
5324,8/27/2018 10:09,10.1.3942.1,10,3,3,14,6,3,1,2,2,2,1,122,754,2,4,3,1,1,2,11,2,2,2,2,2,25,
4924,8/27/2018 10:09,10.1.3943.1,1,10,13,12,1,1,2,1,1,1,2,421,785,2,1,1,2,2,2,3,3,1,2,1,2,16,
9012,8/27/2018 10:09,10.1.3944.1,12,5,9,1,14,5,2,2,2,2,2,490,411,2,7,4,2,1,1,7,4,2,2,5,1,14,
3317,8/27/2018 10:09,10.1.3945.1,11,5,3,1,1,1,1,2,1,1,1,367,907,2,9,1,1,2,2,1,1,1,1,1,1,15,
4700,8/27/2018 10:09,10.1.3946.1,12,2,11,12,4,2,1,2,1,2,1,932,274,2,8,5,1,1,2,6,3,2,2,3,2,24,
6095,8/27/2018 10:09,10.1.3947.1,15,6,1,3,15,3,2,2,2,1,2,628,936,2,4,1,5,2,1,11,4,2,2,1,1,25,
2387,8/27/2018 10:09,10.1.3948.1,2,5,6,15,1,1,1,1,1,1,1,506,92,2,9,3,7,1,2,1,6,1,1,1,2,11,
5206,8/27/2018 10:09,10.1.3949.1,5,3,11,11,12,4,1,2,2,2,1,642,861,2,8,5,2,2,1,9,6,2,1,3,1,26,
6588,8/27/2018 10:09,10.1.3950.1,6,7,1,2,17,4,1,2,1,2,2,501,678,2,9,4,2,2,2,11,5,2,2,3,1,6,
603,8/27/2018 10:09,10.1.3951.1,13,2,10,3,15,1,1,2,2,2,2,739,31,1,2,2,2,2,1,1,7,2,2,3,2,17,
3926,8/27/2018 10:09,10.1.3952.1,11,3,8,8,11,3,1,2,2,2,2,485,253,1,6,3,1,1,1,7,6,2,2,3,1,12,
8551,8/27/2018 10:09,10.1.3953.1,6,6,7,16,16,1,1,1,2,1,1,966,420,1,6,4,3,1,1,7,4,1,1,5,1,25,
8273,8/27/2018 10:09,10.1.3954.1,11,11,13,3,14,1,1,2,2,2,2,916,194,1,6,1,2,1,1,7,2,1,2,2,2,24,
8269,8/27/2018 10:09,10.1.3955.1,2,1,2,14,2,5,2,1,2,1,2,463,599,2,7,3,7,1,1,4,5,1,1,1,2,6,
7679,8/27/2018 10:09,10.1.3956.1,1,6,9,17,7,1,2,2,1,2,1,613,472,2,5,1,3,2,2,4,1,2,1,2,2,14,
1635,8/27/2018 10:09,10.1.3957.1,9,2,5,17,13,2,1,2,2,2,1,870,547,1,6,5,5,1,1,7,3,2,1,1,2,7,
6360,8/27/2018 10:09,10.1.3958.1,4,6,12,3,9,2,2,1,2,2,2,414,770,2,8,4,6,1,2,6,2,1,1,3,2,7,
419,8/27/2018 10:09,10.1.3959.1,4,4,9,13,9,4,1,1,2,2,1,261,799,1,1,5,5,1,1,5,5,1,1,1,1,20,
2094,8/27/2018 10:09,10.1.3960.1,16,14,6,12,11,2,2,1,2,2,2,386,477,1,3,4,2,1,2,3,4,2,1,2,2,17,
598,8/27/2018 10:09,10.1.3961.1,15,6,12,10,15,5,1,1,1,2,1,802,198,2,2,4,1,1,1,5,7,1,2,3,1,12,
